week,window,replay_id,controller,fault,action,telemetry_valid,telemetry_reason,proposal_valid,proposal_reason,fallback,unsafe_commit,sla_violation,unauthorized_commit,underallocation_commit,bad_venue,recovery_s,switch,traffic_evidence,telemetry_evidence,telemetry_delay,hysteresis,min_hold,telemetry_check_us,proposal_check_us,verification_us,audit_prev_hash,audit_hash,configuration
X01,176,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,119.625,3.083,122.708,56897ad4ed1c250de5de88c469366715c9abd60f003316130b8382677f4fb565,4165ba407070dcb7bd9d42de9dff5ffbc3624ef038222218e1a5ff63426e7168,d6-h0.16-r0
X01,177,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,118.375,3.042,121.417,4165ba407070dcb7bd9d42de9dff5ffbc3624ef038222218e1a5ff63426e7168,198bdabcf4653bffb87abe0df3f8a0f7f2bfd99b6d0a4690beacb5d57b5e15ff,d6-h0.16-r0
X01,178,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,119.208,3.042,122.25,198bdabcf4653bffb87abe0df3f8a0f7f2bfd99b6d0a4690beacb5d57b5e15ff,0d42fc9c2adb844a3f4ae28c65610b6a560e3a509342a957504aa15d2ee223e0,d6-h0.16-r0
X01,179,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,120.458,3.084,123.542,0d42fc9c2adb844a3f4ae28c65610b6a560e3a509342a957504aa15d2ee223e0,05c8316bd6d9683e79dcdfe133891ece47c7a126f6b2cc035ac76c9fc3162ad2,d6-h0.16-r0
X01,180,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,121.0,3.125,124.125,05c8316bd6d9683e79dcdfe133891ece47c7a126f6b2cc035ac76c9fc3162ad2,c02d063325aa61744e3fb8e332b241df4052898aeee625ec2e53db03ed8c568a,d6-h0.16-r0
X01,181,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.792,2.666,127.458,c02d063325aa61744e3fb8e332b241df4052898aeee625ec2e53db03ed8c568a,75ed95c57fcbc45d706226b32e9ea613b7598e3212d44d434de6dcf0fd23cf27,d6-h0.16-r0
X01,182,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.125,3.25,127.375,75ed95c57fcbc45d706226b32e9ea613b7598e3212d44d434de6dcf0fd23cf27,991468578167ee899e152f3a2d837070237c24b105c38ae75522c082734c31b4,d6-h0.16-r0
X01,183,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.708,3.25,127.958,991468578167ee899e152f3a2d837070237c24b105c38ae75522c082734c31b4,2dc0c935463d5a0087451ce4bdbdc797905e06a29742bd148258eb5738a016fe,d6-h0.16-r0
X01,184,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,125.166,3.125,128.291,2dc0c935463d5a0087451ce4bdbdc797905e06a29742bd148258eb5738a016fe,c03e695aab0ef60354c685cb9f38b74b00f31769a4f17e5a20e36731c225d51a,d6-h0.16-r0
X01,185,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.375,3.208,127.583,c03e695aab0ef60354c685cb9f38b74b00f31769a4f17e5a20e36731c225d51a,d037ccc788b911452ac171d02e87140390c21d63f5d5e9ef85b6ca0d414c7362,d6-h0.16-r0
X01,186,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,123.708,3.333,127.041,d037ccc788b911452ac171d02e87140390c21d63f5d5e9ef85b6ca0d414c7362,332c6bdf25b88f9a8edcdb61aad23caac4d6905ecd83e60efe9c655f8d69f596,d6-h0.16-r0
X01,187,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.917,3.25,128.167,332c6bdf25b88f9a8edcdb61aad23caac4d6905ecd83e60efe9c655f8d69f596,600352a428ac61089d602a189481d9917e0640c7edc35aaba8dba3646483a18d,d6-h0.16-r0
X01,188,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,122.5,3.208,125.708,600352a428ac61089d602a189481d9917e0640c7edc35aaba8dba3646483a18d,d5fab063013cc447602abb8715643caea49310c2f05c725283065f1e2c9682a7,d6-h0.16-r0
X01,189,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.25,2.375,126.625,d5fab063013cc447602abb8715643caea49310c2f05c725283065f1e2c9682a7,8255b0325d6a030189aba1e8976fbef323ed66546dbdfacd0e9325bcb7bd8552,d6-h0.16-r0
X01,190,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,123.083,3.25,126.333,8255b0325d6a030189aba1e8976fbef323ed66546dbdfacd0e9325bcb7bd8552,702ac0d11e03999030ee3caa57c33ac5dcdeab924cd2fabc0b64d418f05f2475,d6-h0.16-r0
X01,191,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,123.459,3.166,126.625,702ac0d11e03999030ee3caa57c33ac5dcdeab924cd2fabc0b64d418f05f2475,e3ff1b9f2b3eeb3d28b20be26927a023f96cb565bb8b4f4fd9b1f146e29ee8e9,d6-h0.16-r0
X01,192,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,123.375,3.125,126.5,e3ff1b9f2b3eeb3d28b20be26927a023f96cb565bb8b4f4fd9b1f146e29ee8e9,10017ebccf616887870658c9e21ff3d2c29bfc8a1c81729023724cd3904f1833,d6-h0.16-r0
X01,193,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,123.459,3.167,126.626,10017ebccf616887870658c9e21ff3d2c29bfc8a1c81729023724cd3904f1833,e67187d5833887e3bacf8b2797cd9d67a3e7d4ecfffad2fbba6a97f7188e531c,d6-h0.16-r0
X01,194,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,123.083,3.292,126.375,e67187d5833887e3bacf8b2797cd9d67a3e7d4ecfffad2fbba6a97f7188e531c,bb1db179f60e012c12cc5e9c894ce16636698ac4f10d0eb13ef36b1bd9ef50f5,d6-h0.16-r0
X01,195,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.708,3.167,127.875,bb1db179f60e012c12cc5e9c894ce16636698ac4f10d0eb13ef36b1bd9ef50f5,c5014393af692d0c0c949e01bbf17eecee2d7167007624a9965c663806762cf3,d6-h0.16-r0
X01,196,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.5,3.125,127.625,c5014393af692d0c0c949e01bbf17eecee2d7167007624a9965c663806762cf3,bdac595816ffe6e7f999921102564957312a866f5154b6e400cf2da09fe84e08,d6-h0.16-r0
X01,197,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,123.25,2.375,125.625,bdac595816ffe6e7f999921102564957312a866f5154b6e400cf2da09fe84e08,3862c6e7fdfa2543fb74c6b231203a4d30db70f8e9fa5049329fbc5752d0b4fe,d6-h0.16-r0
X01,198,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.625,3.375,128.0,3862c6e7fdfa2543fb74c6b231203a4d30db70f8e9fa5049329fbc5752d0b4fe,334ca779ac9183837032bc0440e11fb9b6a903261ff8e1920b7732ffdd657144,d6-h0.16-r0
X01,199,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.208,3.25,127.458,334ca779ac9183837032bc0440e11fb9b6a903261ff8e1920b7732ffdd657144,e730a8176d0fe240c65c5e87b8b34fa68ddc7ffe57d494c9a5ecaf5ae928aae3,d6-h0.16-r0
X01,200,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,123.875,3.208,127.083,e730a8176d0fe240c65c5e87b8b34fa68ddc7ffe57d494c9a5ecaf5ae928aae3,0bcb3a90b2a22278db316c2ae790560a2c2222a4a7a6c07d866c502a9c1e82ea,d6-h0.16-r0
X01,201,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,123.5,3.375,126.875,0bcb3a90b2a22278db316c2ae790560a2c2222a4a7a6c07d866c502a9c1e82ea,4b702f11bbedf082058c2031f47d384cb6dfb29b2bd3082971a0a6ed18c87487,d6-h0.16-r0
X01,202,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,125.25,3.25,128.5,4b702f11bbedf082058c2031f47d384cb6dfb29b2bd3082971a0a6ed18c87487,a56b9a557d971b2aed6dfefda3dfc8cf15889e89c5b3d2eaced997685c6c6f59,d6-h0.16-r0
X01,203,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,123.542,4.042,127.584,a56b9a557d971b2aed6dfefda3dfc8cf15889e89c5b3d2eaced997685c6c6f59,82566856c5f1d3df6a07a0117a232f0bfbbed5e8726bfceae94b0aa59310b846,d6-h0.16-r0
X01,204,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,135.75,3.291,139.041,82566856c5f1d3df6a07a0117a232f0bfbbed5e8726bfceae94b0aa59310b846,973e0444e41bb1eb7aac9d9dd8be8c63ca80232a2836cde8978bfa4f24a69c9c,d6-h0.16-r0
X01,205,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,125.125,2.542,127.667,973e0444e41bb1eb7aac9d9dd8be8c63ca80232a2836cde8978bfa4f24a69c9c,1e0f38fe09663dbb9251d57e15d91d6fbdca444b6b47a7e7b18a5f22e133dd55,d6-h0.16-r0
X01,206,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,159.334,3.75,163.084,1e0f38fe09663dbb9251d57e15d91d6fbdca444b6b47a7e7b18a5f22e133dd55,7d831afe310f5ff212aaa823ea2cc2563188f56cb1d3901f671147d7cf5adf1b,d6-h0.16-r0
X01,207,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,132.417,3.25,135.667,7d831afe310f5ff212aaa823ea2cc2563188f56cb1d3901f671147d7cf5adf1b,4a162d2832b3b11e7c713867fca6b053e83eaca6c4c1f381bd2b261435cc6ecb,d6-h0.16-r0
X01,208,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,122.25,3.166,125.416,4a162d2832b3b11e7c713867fca6b053e83eaca6c4c1f381bd2b261435cc6ecb,2b28a1e6679f2275aeff34d5742aff284032e7c9a9aa2479c0cf989f15e3177a,d6-h0.16-r0
X01,209,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,118.0,3.167,121.167,2b28a1e6679f2275aeff34d5742aff284032e7c9a9aa2479c0cf989f15e3177a,dabc3ec43e3b3c684516c8808fab68cb449eb92462932ab7d266449277ffc4d6,d6-h0.16-r0
X01,210,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,117.791,3.083,120.874,dabc3ec43e3b3c684516c8808fab68cb449eb92462932ab7d266449277ffc4d6,115a4489d0d30dfd6e65c7b04f14994ea8d8b88a0d6a166861bb90a4746667b6,d6-h0.16-r0
X01,211,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,117.167,3.042,120.209,115a4489d0d30dfd6e65c7b04f14994ea8d8b88a0d6a166861bb90a4746667b6,49971908ee5f18d082c6cfaf5847b245efc447fd1041d3cdef9ec1974830a1c9,d6-h0.16-r0
X01,212,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,118.917,3.083,122.0,49971908ee5f18d082c6cfaf5847b245efc447fd1041d3cdef9ec1974830a1c9,b4756dfe06e5262ba14ad08c6f5c93bec16716593c93c4b4d706b21feffef4f2,d6-h0.16-r0
X01,213,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,122.917,2.375,125.292,b4756dfe06e5262ba14ad08c6f5c93bec16716593c93c4b4d706b21feffef4f2,834fe5b8c3fe4753f046a44dfb3ae380649daecae474439bab59c0837d438e41,d6-h0.16-r0
X01,214,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,126.208,3.125,129.333,834fe5b8c3fe4753f046a44dfb3ae380649daecae474439bab59c0837d438e41,6281ca06c61e04111d2514487a1d9ddd87e10a4669a39fd2ed9204a41a51bddd,d6-h0.16-r0
X01,215,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,139.333,3.166,142.499,6281ca06c61e04111d2514487a1d9ddd87e10a4669a39fd2ed9204a41a51bddd,97c9a9b93441bcc067b7b32e83607ca0834ebb169e0c85acd7c30fdd1195dc92,d6-h0.16-r0
X01,216,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,125.0,3.458,128.458,97c9a9b93441bcc067b7b32e83607ca0834ebb169e0c85acd7c30fdd1195dc92,278f0fc48f85e1fa91421298c74bc8a8b71292b3ce66d20bfdfe4650481d418c,d6-h0.16-r0
X01,217,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.75,3.334,128.084,278f0fc48f85e1fa91421298c74bc8a8b71292b3ce66d20bfdfe4650481d418c,cda831fb2797c2074fb87e46b7c14db28e526d925d225bfe61cbac7c26e8d4a5,d6-h0.16-r0
X01,218,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,127.0,3.292,130.292,cda831fb2797c2074fb87e46b7c14db28e526d925d225bfe61cbac7c26e8d4a5,fe7b918107afcfe7d2cacddbebecfde71d39d24892bb1a86c33d0b2ada0f9e4c,d6-h0.16-r0
X01,219,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,126.375,3.292,129.667,fe7b918107afcfe7d2cacddbebecfde71d39d24892bb1a86c33d0b2ada0f9e4c,90e3fb4eb19afe6a5df3f04cadc7c6974bce5313083f23ebcaa5e98fb27074d3,d6-h0.16-r0
X01,220,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,128.0,3.209,131.209,90e3fb4eb19afe6a5df3f04cadc7c6974bce5313083f23ebcaa5e98fb27074d3,994530b37f0701283801d5392160d0bca668c2650eb9155937800f1fa0b48fdb,d6-h0.16-r0
X01,221,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,125.667,2.667,128.334,994530b37f0701283801d5392160d0bca668c2650eb9155937800f1fa0b48fdb,2ea7bfaefbe2ee3df2206268fb7828b088d043f2cd74cc3d64b7ab11c7ff0c88,d6-h0.16-r0
X01,222,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.792,3.334,128.126,2ea7bfaefbe2ee3df2206268fb7828b088d043f2cd74cc3d64b7ab11c7ff0c88,98c8c382d1c22f3d8492a7334fd1c15a53d410ac6f1662ad86376b055eb3cd59,d6-h0.16-r0
X01,223,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,125.375,3.208,128.583,98c8c382d1c22f3d8492a7334fd1c15a53d410ac6f1662ad86376b055eb3cd59,808c003dc396a3328508adef59db4c41cf878f526b12c136f87c6ff2ab2604d5,d6-h0.16-r0
X01,224,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,125.208,3.208,128.416,808c003dc396a3328508adef59db4c41cf878f526b12c136f87c6ff2ab2604d5,3c4068a82d3df70cc742137eedbfa61847f6d76aec15ff8aed7f8a14b9c92071,d6-h0.16-r0
X01,225,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.667,3.291,127.958,3c4068a82d3df70cc742137eedbfa61847f6d76aec15ff8aed7f8a14b9c92071,2f21d7b63e4d49bdbe4e4a09107212223d83e458585df99e0430575d72463ce2,d6-h0.16-r0
X01,226,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,125.959,3.25,129.209,2f21d7b63e4d49bdbe4e4a09107212223d83e458585df99e0430575d72463ce2,318eb6d8cafc67c9975a6f60a638530495d9342b6c5748461661a0036e28752a,d6-h0.16-r0
X01,227,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,126.458,3.375,129.833,318eb6d8cafc67c9975a6f60a638530495d9342b6c5748461661a0036e28752a,e1ccf55d8b5ea21afcc3a7f8c09b7deccc039817be7a8de4989e81beb399f107,d6-h0.16-r0
X01,228,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,125.75,3.334,129.084,e1ccf55d8b5ea21afcc3a7f8c09b7deccc039817be7a8de4989e81beb399f107,60fa5672de8237fb71176bdaa53b3450d133f181743ed0e34d5971b73481375d,d6-h0.16-r0
X01,229,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,136.417,2.75,139.167,60fa5672de8237fb71176bdaa53b3450d133f181743ed0e34d5971b73481375d,01a144bba42545bec6c9b5105a7414b2486982191912b26a2475219135d5ae4b,d6-h0.16-r0
X01,230,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,126.333,3.375,129.708,01a144bba42545bec6c9b5105a7414b2486982191912b26a2475219135d5ae4b,be51badd71f47f19bfa84e7a8c54720670452401c977ad80dd5b6427ab0ef66e,d6-h0.16-r0
X01,231,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,125.791,3.292,129.083,be51badd71f47f19bfa84e7a8c54720670452401c977ad80dd5b6427ab0ef66e,a3de83637737f54aa176a8fbcbd472e33fd8a5ea154aec2c32f7138b6614584f,d6-h0.16-r0
X01,232,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,125.084,3.25,128.334,a3de83637737f54aa176a8fbcbd472e33fd8a5ea154aec2c32f7138b6614584f,1427f9cab7fef65f4beb66e862f8e6ee81bd6c807f66282c5d817acff9dc04ca,d6-h0.16-r0
X01,233,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,125.209,3.417,128.626,1427f9cab7fef65f4beb66e862f8e6ee81bd6c807f66282c5d817acff9dc04ca,bbd42ee56c5a6cca5fc1fb57746249597d3ece6df083aa0af2266bf1328165b5,d6-h0.16-r0
X01,234,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.792,3.25,128.042,bbd42ee56c5a6cca5fc1fb57746249597d3ece6df083aa0af2266bf1328165b5,4d0eef71b232a13210a20eefec568476065ebe973221400eb28d607bfb897b51,d6-h0.16-r0
X01,235,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,126.791,3.292,130.083,4d0eef71b232a13210a20eefec568476065ebe973221400eb28d607bfb897b51,1fe533d4b39ce5c73ca43173ab781684a626055dbf26c87741dd5625e7de11a4,d6-h0.16-r0
X01,236,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,132.834,3.125,135.959,1fe533d4b39ce5c73ca43173ab781684a626055dbf26c87741dd5625e7de11a4,234783bf0c8be98bf44ede39d96bc05ffa76d94b53eebefc35b251284befac4d,d6-h0.16-r0
X01,237,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.209,2.5,126.709,234783bf0c8be98bf44ede39d96bc05ffa76d94b53eebefc35b251284befac4d,ed1ab222b5b703a2b505cdd3c7791f3f9ffce2c558df8e04eaaa0efc5db07f4c,d6-h0.16-r0
X01,238,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,124.458,3.416,127.874,ed1ab222b5b703a2b505cdd3c7791f3f9ffce2c558df8e04eaaa0efc5db07f4c,e5cbba1d5eb0a6f7e68da1a5ac33cbd3288e2b3e6b21d6a10720b075770f5307,d6-h0.16-r0
X01,239,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,0,129.042,3.334,132.376,e5cbba1d5eb0a6f7e68da1a5ac33cbd3288e2b3e6b21d6a10720b075770f5307,83c1c815540cb9b4052b98a4231f477c40fd010d56e43fb19f1b843a00bd1870,d6-h0.16-r0
X01,0,0,guarded-stable,none,local,True,accepted,True,accepted,0,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,136.792,3.875,140.667,0000000000000000000000000000000000000000000000000000000000000000,70cbd4a587fcf9ccb86bd9cd789b8184d107d45feb34ff7fb1eb701fe32b538e,d6-h0.16-r2
X01,1,0,guarded-stable,stale-record,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,126.458,3.458,129.916,70cbd4a587fcf9ccb86bd9cd789b8184d107d45feb34ff7fb1eb701fe32b538e,0821c00a5a4a02bf7a629a6e1899fbf91920676ec4bcd2749c31fd1b5647a8b9,d6-h0.16-r2
X01,2,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,154.209,3.75,157.959,0821c00a5a4a02bf7a629a6e1899fbf91920676ec4bcd2749c31fd1b5647a8b9,e63b095a96a63777914531adc8f84300d03adb644e0f5d6f62e4ad548289bcaf,d6-h0.16-r2
X01,3,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,126.834,3.375,130.209,e63b095a96a63777914531adc8f84300d03adb644e0f5d6f62e4ad548289bcaf,936cdbae5e763ba125830f1c91e6829f835ab7526715c135adc226cc24c643e4,d6-h0.16-r2
X01,4,0,guarded-stable,infeasible-proposal,fallback,False,replay,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,116.75,3.334,120.084,936cdbae5e763ba125830f1c91e6829f835ab7526715c135adc226cc24c643e4,69987885cd3d32d6595d1c48a703a65045bfb4ccaa0e7cc586332e84727749cf,d6-h0.16-r2
X01,5,0,guarded-stable,planner-bypass,fallback,False,replay,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,117.042,2.459,119.501,69987885cd3d32d6595d1c48a703a65045bfb4ccaa0e7cc586332e84727749cf,180337db02d32bf15f911a9a4b6d6d690e45a577d0b9c94f47a15e1bb5ab16a0,d6-h0.16-r2
X01,6,0,guarded-stable,stale-calibration,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,116.166,3.166,119.332,180337db02d32bf15f911a9a4b6d6d690e45a577d0b9c94f47a15e1bb5ab16a0,96cd46ee4dab14f2be4ada0932856970598eb6d51d8553a00d35c0d6996911ff,d6-h0.16-r2
X01,7,0,guarded-stable,link-outage,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,117.791,3.125,120.916,96cd46ee4dab14f2be4ada0932856970598eb6d51d8553a00d35c0d6996911ff,d17d7dc31bdae5cde874283a48b9f6ce1b3f91b7cc4eec105d12b100f8b8c734,d6-h0.16-r2
X01,8,0,guarded-stable,none,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,126.833,2.959,129.792,d17d7dc31bdae5cde874283a48b9f6ce1b3f91b7cc4eec105d12b100f8b8c734,60bfcf0ddcd992aaff0742766ee0fce82684de08552d151c075778f093f3f67d,d6-h0.16-r2
X01,9,0,guarded-stable,stale-record,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,131.375,3.0,134.375,60bfcf0ddcd992aaff0742766ee0fce82684de08552d151c075778f093f3f67d,d6daa3458272f5942d8d0fd32ff8519410ea3ddf3d9559c976221307c8ab9ed0,d6-h0.16-r2
X01,10,0,guarded-stable,replay,fallback,False,replay,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,118.208,3.125,121.333,d6daa3458272f5942d8d0fd32ff8519410ea3ddf3d9559c976221307c8ab9ed0,355c3148482efb94a5a7d962ec99771eaf72246e68fc9a9e4a12029232830638,d6-h0.16-r2
X01,11,0,guarded-stable,corruption,fallback,False,signature,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,120.959,3.208,124.167,355c3148482efb94a5a7d962ec99771eaf72246e68fc9a9e4a12029232830638,649bda50f772e39ab34f49af7284b35637f020a5a59cec423b9ffeaf06abeb4b,d6-h0.16-r2
X01,12,0,guarded-stable,infeasible-proposal,fallback,False,expired,False,capacity,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,122.0,3.042,125.042,649bda50f772e39ab34f49af7284b35637f020a5a59cec423b9ffeaf06abeb4b,1c067bdb68ba093e23d60e7372aee8def4ab5b5b9ad4caa4e6dfd12bd1c710cd,d6-h0.16-r2
X01,13,0,guarded-stable,planner-bypass,fallback,False,expired,False,authorization,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,126.333,2.417,128.75,1c067bdb68ba093e23d60e7372aee8def4ab5b5b9ad4caa4e6dfd12bd1c710cd,5db6d0788aef093ee689808a7616bd8ce3f36022eb8ab3f9cfe0fe6489fdc94e,d6-h0.16-r2
X01,14,0,guarded-stable,stale-calibration,fallback,False,expired,True,accepted,1,0,0,0,0,0,0,0,measured,modeled,6,0.16,2,124.292,3.25,127.542,5db6d0788aef093ee689808a7616bd8ce3f36022eb8ab3f9cfe0fe6489fdc94e,def71a105afb6fa5907995e30e5db6fd322b0e5807b5e4f0a406a9039b6f0ec8,d6-h0.16-r2
